상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220814027253,지에스25연산더샵파크점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26470,연제구,26470720,연산8동,2647010200,연산동,2647010200123110000,1,대지,2311.0,,부산광역시 연제구 연산동 2311,264703130029,부산광역시 연제구 안연로,33,,2647010200103560013000001,더샵파크시티,부산광역시 연제구 안연로 33,611088,47563,,1,,129.095535018063,35.1920191072536
MA010120220810229757,지에스25범어사역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410665,청룡노포동,2641010300,청룡동,2641010300100170030,1,대지,17.0,30.0,부산광역시 금정구 청룡동 17-30,264102000010,부산광역시 금정구 중앙대로,2110,,2641010300100170030000146,민준빌딩,부산광역시 금정구 중앙대로 2110,609843,46213,,,,129.09294229468,35.272725550773
MA010120220810516234,굿마트,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380602,다대2동,2638010600,다대동,2638010600100860008,1,대지,86.0,8.0,부산광역시 사하구 다대동 86-8,263803134009,부산광역시 사하구 다송로,15,,2638010600100860008023069,,부산광역시 사하구 다송로 15,604821,49515,,,,128.981406468111,35.0659823340518
MA010120220802677885,이마트24기장스위첸,2호점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26710,기장군,26710250,기장읍,2671025033,기장읍,2671025033107360000,1,대지,736.0,,부산광역시 기장군 기장읍 시랑리 736,267103350900,부산광역시 기장군 기장읍 동부산관광7로,17,,2671025033107360000000001,오시리아스위첸마티에상가,부산광역시 기장군 기장읍 동부산관광7로 17,619902,46084,,,,129.213496305536,35.1887120649947
MA010120220809894346,씨유당감개성점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230700,당감4동,2623010900,당감동,2623010900106650000,1,대지,665.0,,부산광역시 부산진구 당감동 665,262303129016,부산광역시 부산진구 백양순환로,30,,2623010900102490000054419,,부산광역시 부산진구 백양순환로 30,614823,47147,,1,,129.033171362169,35.1673543724469
MA010120220810703704,씨유모라점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26530,사상구,26530591,모라1동,2653010200,모라동,2653010200102840009,1,대지,284.0,9.0,부산광역시 사상구 모라동 284-9,265304217148,부산광역시 사상구 모라로51번길,51,,2653010200102840009012368,,부산광역시 사상구 모라로51번길 51,617819,46917,,,,128.988573886276,35.1917867905457
MA010120220807978230,이마트24연제,대성점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26470,연제구,26470610,거제1동,2647010100,거제동,2647010100100230026,1,대지,23.0,26.0,부산광역시 연제구 거제동 23-26,264704211315,부산광역시 연제구 월드컵대로188번길,12,,2647010100100230026009086,,부산광역시 연제구 월드컵대로188번길 12,611800,47521,,1,,129.076686500319,35.1885680879541
MA010120220812311752,세븐일레븐부산부곡동현점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410570,부곡1동,2641010900,부곡동,2641010900103230005,1,대지,323.0,5.0,부산광역시 금정구 부곡동 323-5,264104205155,부산광역시 금정구 동현로39번길,31,,2641010900103230005025485,,부산광역시 금정구 동현로39번길 31,609826,46305,,1,,129.09310132909,35.2242232280037
MA010120220810209394,이마트24금정금사점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410555,금사회동동,2641011100,금사동,2641011100101320007,1,대지,132.0,7.0,부산광역시 금정구 금사동 132-7,264103135010,부산광역시 금정구 금사로,75,,2641011100101320007000978,,부산광역시 금정구 금사로 75,609808,46264,,1,,129.110991257512,35.2195779470056
MA010120220812869651,씨유다대,행운점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380601,다대1동,2638010600,다대동,2638010600109340020,1,대지,934.0,20.0,부산광역시 사하구 다대동 934-20,263804202209,부산광역시 사하구 다대로530번길,15,,2638010600109340020014506,,부산광역시 사하구 다대로530번길 15,604823,49493,,1,,128.971163923393,35.0593903484766
MA010120220808605771,씨유구서,중앙점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410680,구서1동,2641010700,구서동,2641010700104720007,1,대지,472.0,7.0,부산광역시 금정구 구서동 472-7,264104205036,부산광역시 금정구 금강로391번길,16,,2641010700104720007030270,,부산광역시 금정구 금강로391번길 16,609806,46245,,1,,129.086027619603,35.2434677251064
MA010120220807175862,씨유초량소망점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26170,동구,26170510,초량1동,2617010100,초량동,2617010100105470011,1,대지,547.0,11.0,부산광역시 동구 초량동 547-11,261703006002,부산광역시 동구 초량중로,34,,2617010100105470002004352,,부산광역시 동구 초량중로 34,601830,48818,,,,129.037430435103,35.1150240192084
MA010120220813751909,씨유뉴연산,중앙점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26470,연제구,26470690,연산5동,2647010200,연산동,2647010200107070001,1,대지,707.0,1.0,부산광역시 연제구 연산동 707-1,264704211308,부산광역시 연제구 월드컵대로119번길,31,,2647010200107070001013683,,부산광역시 연제구 월드컵대로119번길 31,611839,47596,,1,,129.080960328463,35.1839799138026
MA010120220811096558,세븐일레븐부산팔레드시즈점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600111240002,1,대지,1124.0,2.0,부산광역시 해운대구 중동 1124-2,263504199300,부산광역시 해운대구 해운대해변로298번길,24,,2635010600111240005000001,팔레드시즈,부산광역시 해운대구 해운대해변로298번길 24,612847,48099,,1,,129.166581676513,35.1602017280998
MA010120220809833411,씨유광안광원점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2650010400105360037,1,대지,536.0,37.0,부산광역시 수영구 광안동 536-37,265004214089,부산광역시 수영구 광일로29번가길,37,,2650010400105360037017034,,부산광역시 수영구 광일로29번가길 37,613808,48252,,,,129.108612639276,35.1607113395196
MA010120220812887277,지에스25수영감포로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2650010400101310001,1,대지,131.0,1.0,부산광역시 수영구 광안동 131-1,265003138001,부산광역시 수영구 감포로,15,1.0,2650010400101310001013020,,부산광역시 수영구 감포로 15-1,613802,48292,,1,,129.120323971341,35.159975171941
MA010120220813843583,지에스25기장햇살점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26710,기장군,26710250,기장읍,2671025022,기장읍,2671025022103470004,1,대지,347.0,4.0,부산광역시 기장군 기장읍 교리 347-4,267103140051,부산광역시 기장군 기장읍 차성동로,157,,2671025022103470004004379,,부산광역시 기장군 기장읍 차성동로 157,619901,46056,,,,129.216979818145,35.2518170343094
MA010120220812219814,이마트24시명륜,자이점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26260,동래구,26260545,명륜동,2626010700,명륜동,2626010700107960000,1,대지,796.0,,부산광역시 동래구 명륜동 796,262604190110,부산광역시 동래구 명륜로139번길,22,,2626010700106500001000001,명륜자이,부산광역시 동래구 명륜로139번길 22,607010,47735,,,,129.081211893629,35.2067477301433
MA010120220810751228,세븐부산구남다인점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320520,구포2동,2632010500,구포동,2632010500112940000,1,대지,1294.0,,부산광역시 북구 구포동 1294,263203132002,부산광역시 북구 구남로,9,,2632010500110820013000001,성림누리아라,부산광역시 북구 구남로 9,616092,46650,,,,128.994250719593,35.1981277576744
MA010120220802954666,세븐부산하단가락점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380562,하단2동,2638010300,하단동,2638010300108850009,1,대지,885.0,9.0,부산광역시 사하구 하단동 885-9,263803134034,부산광역시 사하구 하신번영로,312,,2638010300108850009008306,,부산광역시 사하구 하신번영로 312,604853,49306,,1,,128.959051472345,35.1088277032104
MA010120220805219489,지에스25용당현대점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290610,용당동,2629010800,용당동,2629010800100990010,1,대지,99.0,10.0,부산광역시 남구 용당동 99-10,262903131005,부산광역시 남구 동명로,26,,2629010800100990010011984,현대아이파크,부산광역시 남구 동명로 26,608793,48559,,1,,129.099515525757,35.1188484593885
MA010120220814189437,이마트24구포가람점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320520,구포2동,2632010500,구포동,2632010500104130031,1,대지,413.0,31.0,부산광역시 북구 구포동 413-31,263203132001,부산광역시 북구 가람로,50,,2632010500104130031014530,,부산광역시 북구 가람로 50,616802,46585,,1,,128.998991202028,35.2060969951162
MA010120220805890120,지에스25남천파크점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500660,남천1동,2650010500,남천동,2650010500100240021,1,대지,24.0,21.0,부산광역시 수영구 남천동 24-21,265004214129,부산광역시 수영구 남천동로10번길,58,,2650010500100240021000001,,부산광역시 수영구 남천동로10번길 58,613814,48311,,1,,129.107727951987,35.1408833349626
MA010120220813836513,GS25토성경남점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26140,서구,26140640,충무동,2614011400,토성동3가,2614011400100030039,1,대지,3.0,39.0,부산광역시 서구 토성동3가 3-39,261404178028,부산광역시 서구 구덕로186번길,5,,2614011400100030039008957,,부산광역시 서구 구덕로186번길 5,602053,49224,,1,,129.020114841761,35.1013276814611
MA010120220812079114,지에스25연산더샵점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26470,연제구,26470700,연산6동,2647010200,연산동,2647010200123520000,1,대지,2352.0,,부산광역시 연제구 연산동 2352,264703129044,부산광역시 연제구 연수로,130,,2647010200119900000017991,연산더샵,부산광역시 연제구 연수로 130,611086,47610,,,,129.084392892426,35.1744046703128
MA010120220810668880,실버종합물류주,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2617010100111880001,1,대지,1188.0,1.0,부산광역시 동구 초량동 1188-1,261704181424,부산광역시 동구 중앙대로248번길,7,6.0,2617010100111880001011303,대한통운빌딩,부산광역시 동구 중앙대로248번길 7-6,601838,48732,,,,129.043441490366,35.1190141113363
MA010120220812067786,씨유장전래미안점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410610,장전2동,2641010800,장전동,2641010800102960025,1,대지,296.0,25.0,부산광역시 금정구 장전동 296-25,264103135047,부산광역시 금정구 장전로,10,,2641010800102960025000002,가온메디컬,부산광역시 금정구 장전로 10,609392,46292,,,,129.087625748879,35.2278232848047
MA010120220807720722,씨유감만이룸점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290630,감만2동,2629011100,감만동,2629011100100290118,1,대지,29.0,118.0,부산광역시 남구 감만동 29-118,262903131021,부산광역시 남구 양지골로,340,,2629011100100290118023231,제,부산광역시 남구 양지골로 340,608800,48540,,,,129.086221154749,35.1217996063856
MA010120220806732565,블루25씨스페이스진요점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380601,다대1동,2638010600,다대동,2638010600110740000,1,대지,1074.0,,부산광역시 사하구 다대동 1074,263803134007,부산광역시 사하구 다대로,544,,2638010600110740000000001,진요빌딩,부산광역시 사하구 다대로 544,604823,49493,,,,128.97097242673,35.0578073635816
MA010120220803114953,지에스25두실점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410690,구서2동,2641010700,구서동,2641010700101840038,1,대지,184.0,38.0,부산광역시 금정구 구서동 184-38,264102000010,부산광역시 금정구 중앙대로,1911,,2641010700101840038020056,,부산광역시 금정구 중앙대로 1911,609801,46230,,1,,129.091089400022,35.2549330073259
MA010120220811445254,지에스25부경,대연점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2629010600100430006,1,대지,43.0,6.0,부산광역시 남구 대연동 43-6,262904193204,부산광역시 남구 용소로19번길,54,,2629010600100430006000001,닛시빌,부산광역시 남구 용소로19번길 54,608804,48511,,1,,129.103562831512,35.1367653638711
