상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220811439859,파워짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350552,좌2동,2635010700,좌동,2635010700113270006,1,대지,1327,6,부산광역시 해운대구 좌동 1327-6,263503133039,부산광역시 해운대구 좌동순환로,310,,2635010700113270006014325,성문종합학원,부산광역시 해운대구 좌동순환로 310,612840,48110,,3,,129.182527242305,35.1684761910083
MA010120220814037917,라이프피트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350570,반여1동,2635010300,반여동,2635010300112060001,1,대지,1206,1,부산광역시 해운대구 반여동 1206-1,263503133009,부산광역시 해운대구 선수촌로,104,16,2635010300112060001003797,네오프라자,부산광역시 해운대구 선수촌로 104-16,612811,48037,,4,,129.120136543512,35.2026117366953
MA010120220811588574,기장웰니스짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26710,기장군,26710250,기장읍,2671025026,기장읍,2671025026101260008,1,대지,126,8,부산광역시 기장군 기장읍 대라리 126-8,267103140050,부산광역시 기장군 기장읍 차성남로,57,,2671025026101260008002196,,부산광역시 기장군 기장읍 차성남로 57,619903,46066,,,,129.214446681504,35.2414825333137
MA010120220810707558,남정헬스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26530,사상구,26530660,주례2동,2653010600,주례동,2653010600100830020,1,대지,83,20,부산광역시 사상구 주례동 83-20,265304217360,부산광역시 사상구 진사로36번길,12,,2653010600100830020015246,,부산광역시 사상구 진사로36번길 12,617833,47009,,,,129.015441245507,35.1479692017823
MA010120220812161623,가라지,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350553,좌3동,2635010700,좌동,2635010700113560012,1,대지,1356,12,부산광역시 해운대구 좌동 1356-12,263504199215,부산광역시 해운대구 좌동순환로15번길,11,,2635010700113560012015315,,부산광역시 해운대구 좌동순환로15번길 11,612853,48084,,,,129.166206527637,35.1671562324788
MA010120220814109081,옥스그룹,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26320,북구,26320510,구포1동,2632010500,구포동,2632010500104300004,1,대지,430,4,부산광역시 북구 구포동 430-4,263204196093,부산광역시 북구 낙동대로1762번길,69,,2632010500104300004000083,,부산광역시 북구 낙동대로1762번길 69,616801,46583,,,,129.001153920213,35.2069804472737
MA010120220809264370,추&박헬스클럽,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350525,우3동,2635010500,우동,2635010500114050000,1,대지,1405,,부산광역시 해운대구 우동 1405,263503133004,부산광역시 해운대구 마린시티2로,2,,2635010500114050000011274,마린파크,부산광역시 해운대구 마린시티2로 2,612020,48092,,,,129.144239431622,35.1593287860931
MA010120220809742820,워너짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26140,서구,26140590,부민동,2614010900,부민동1가,2614010900100160008,1,대지,16,8,부산광역시 서구 부민동1가 16-8,261403006005,부산광역시 서구 구덕로,216,,2614010900100160008008062,명보빌딩,부산광역시 서구 구덕로 216,602816,49223,,2,,129.020288709139,35.1039291843658
MA010120220808205999,BodyBalance운동센터,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26410,금정구,26410665,청룡노포동,2641010300,청룡동,2641010300103570000,1,대지,357,,부산광역시 금정구 청룡동 357,264103135051,부산광역시 금정구 청룡예전로,100,,2641010300103570000001570,상가,부산광역시 금정구 청룡예전로 100,609844,46201,,3,,129.08581483248,35.2793098805201
MA010120220808346267,더블유휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230520,부전2동,2623010300,부전동,2623010300102320024,1,대지,232,24,부산광역시 부산진구 부전동 232-24,262302000010,부산광역시 부산진구 중앙대로,673,1,2623010300102320024013543,,부산광역시 부산진구 중앙대로 673-1,614846,47289,,3,,129.058848125188,35.1528624007129
MA010120220804336254,루이스짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350552,좌2동,2635010700,좌동,2635010700114810004,1,대지,1481,4,부산광역시 해운대구 좌동 1481-4,263504199084,부산광역시 해운대구 세실로27번길,19,,2635010700114810004026387,지오프라자,부산광역시 해운대구 세실로27번길 19,612842,48111,,,,129.178028790477,35.1685121355433
MA010120220800617719,더케이이짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26440,강서구,26440545,명지2동,2644010400,명지동,2644010400132380000,1,대지,3238,,부산광역시 강서구 명지동 3238,264403136039,부산광역시 강서구 명지오션시티11로,66,,2644010400132380000000001,,부산광역시 강서구 명지오션시티11로 66,618814,46765,,9,,128.903158611712,35.0840251815594
MA010120220814348704,런투유줄넘기클럽,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26710,기장군,26710256,정관읍,2671025622,정관읍,2671025622107170008,1,대지,717,8,부산광역시 기장군 정관읍 매학리 717-8,267103140045,부산광역시 기장군 정관읍 정관7로,34,,2671025622107170008000001,서진프라자,부산광역시 기장군 정관읍 정관7로 34,619963,46015,,4,,129.17861531527,35.3218014045513
MA010120220805306872,한창헬스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350552,좌2동,2635010700,좌동,2635010700114430006,1,대지,1443,6,부산광역시 해운대구 좌동 1443-6,263503133039,부산광역시 해운대구 좌동순환로,307,1,2635010700114430006018016,한창프라자,부산광역시 해운대구 좌동순환로 307-1,612843,48113,,5,,129.183220449342,35.1685447961785
MA010120220813151709,더바디피트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260570,온천3동,2626010800,온천동,2626010800116000000,1,대지,1600,,부산광역시 동래구 온천동 1600,262604190258,부산광역시 동래구 쇠미로129번길,62,12,2626010800116820000003638,새온천화신동영,부산광역시 동래구 쇠미로129번길 62-12,607774,47868,,,,129.060117803447,35.2049188101301
MA010120220812866376,신모라휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26530,사상구,26530593,모라3동,2653010200,모라동,2653010200105500002,1,대지,550,2,부산광역시 사상구 모라동 550-2,265303139010,부산광역시 사상구 모라로,136,17,2653010200105500002000507,신모라목욕탕,부산광역시 사상구 모라로 136-17,617821,46934,,,,128.994701938218,35.1851524863535
MA010120220806551429,세찬,명지,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26440,강서구,26440535,명지1동,2644010400,명지동,2644010400132270000,1,대지,3227,,부산광역시 강서구 명지동 3227,264403136041,부산광역시 강서구 명지오션시티13로,10,,2644010400132270000000001,,부산광역시 강서구 명지오션시티13로 10,618814,46726,,,,128.897719348024,35.0896438302961
MA010120220805899327,플랜핏,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26470,연제구,26470690,연산5동,2647010200,연산동,2647010200112790001,1,대지,1279,1,부산광역시 연제구 연산동 1279-1,264704211310,부산광역시 연제구 월드컵대로145번길,32,,2647010200112790001000001,석정빌딩,부산광역시 연제구 월드컵대로145번길 32,611839,47540,,4,,129.079860091037,35.1851703218401
MA010120220804531941,류핏,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2629010600100380003,1,대지,38,3,부산광역시 남구 대연동 38-3,262904193211,부산광역시 남구 용소로7번길,83,,2629010600100380003027178,태림빌3차,부산광역시 남구 용소로7번길 83,608804,48509,,3,,129.10436835937,35.1386528121809
MA010120220811431408,달라스레오헬스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350552,좌2동,2635010700,좌동,2635010700114430005,1,대지,1443,5,부산광역시 해운대구 좌동 1443-5,263503133039,부산광역시 해운대구 좌동순환로,307,,2635010700114430005029345,현대프라자,부산광역시 해운대구 좌동순환로 307,612843,48113,,,,129.183246481743,35.1686975199757
MA010120220800291165,무브먼트팩토리,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26440,강서구,26440535,명지1동,2644010400,명지동,2644010400134200006,1,대지,3420,6,부산광역시 강서구 명지동 3420-6,264403350868,부산광역시 강서구 명지국제8로,266,,2644010400134200006000001,백만프라자,부산광역시 강서구 명지국제8로 266,618200,46772,,,,128.921785091654,35.0975556797723
MA010120220813906676,골져스피트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230780,범천2동,2623010400,범천동,2623010400115890027,1,대지,1589,27,부산광역시 부산진구 범천동 1589-27,262302129001,부산광역시 부산진구 신천대로,167,,2623010400115890028055051,탑패밀리,부산광역시 부산진구 신천대로 167,614834,47278,,2,,129.050377757689,35.1568090095204
MA010120220808308550,벡스휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600102440000,1,대지,244,,부산광역시 해운대구 중동 244,263503133038,부산광역시 해운대구 좌동로,47,,2635010600102440000000002,해정빌딩,부산광역시 해운대구 좌동로 47,612846,48082,,4,,129.171293046246,35.1698406359797
MA010120220811218154,다이어트하우스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2650010400101700004,1,대지,170,4,부산광역시 수영구 광안동 170-4,265004214137,부산광역시 수영구 남천바다로21번길,91,,2650010400101700004014636,산호빌라,부산광역시 수영구 남천바다로21번길 91,613804,48299,,1,,129.115148461891,35.152919547577
MA010120220808111515,에스모티베이션,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26320,북구,26320571,만덕1동,2632010300,만덕동,2632010300106420059,1,대지,642,59,부산광역시 북구 만덕동 642-59,263203132006,부산광역시 북구 만덕1로,53,,2632010300106420059012403,뉴리더빌딩,부산광역시 북구 만덕1로 53,616828,46560,,,,129.031560550882,35.2141788152367
MA010120220811464002,더함컴퍼니,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350552,좌2동,2635010700,좌동,2635010700114790001,1,대지,1479,1,부산광역시 해운대구 좌동 1479-1,263502006010,부산광역시 해운대구 해운대로,802,,2635010700114790001000001,웅신씨네아트,부산광역시 해운대구 해운대로 802,612842,48111,,6,,129.176663275189,35.1691584756189
MA010120220806387052,블로썸핏,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26380,사하구,26380562,하단2동,2638010300,하단동,2638010300105110007,1,대지,511,7,부산광역시 사하구 하단동 511-7,263802006002,부산광역시 사하구 낙동대로,491,,2638010300105110007000001,정석빌딩,부산광역시 사하구 낙동대로 491,604852,49310,,7,,128.966788898681,35.1081616616113
MA010120220810034720,겟바디핏,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600116320000,1,대지,1632,,부산광역시 해운대구 중동 1632,263504199241,부산광역시 해운대구 중동2로34번길,10,,2635010600116320000000001,DSPARK,부산광역시 해운대구 중동2로34번길 10,612848,48096,,3,,129.16385173987,35.1648463593645
MA010120220804433042,오케이피트니스,광안점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26500,수영구,26500800,민락동,2650010300,민락동,2650010300101810228,1,대지,181,228,부산광역시 수영구 민락동 181-228,265003138005,부산광역시 수영구 광안해변로,299,,2650010300101810228011731,활어센터,부산광역시 수영구 광안해변로 299,613828,48290,,4,,129.126401831867,35.1569759132049
